<bid_top>;<bid_quantity>;<bid_amount>;<ask_top>;<ask_quantity>;<ask_amount>
0.61555418;0.81740977;0.80852728;0.53838239;0.47665992;0.95136304
0.54952868;0.72381856;0.70790604;0.37239509;0.42462917;0.92718431
0.56659595;0.56171712;0.53824684;0.37086854;0.33738058;0.88472783
0.49861233;0.51715112;0.49183122;0.59321347;0.35174407;0.89160489
0.49861234;0.57663201;0.55353961;0.62664559;0.35418782;0.89270181
0.49861235;0.64834621;0.62922769;0.51276518;0.11109843;0.75577965
0.49861236;0.81259627;0.80069339;0.62643743;0.23623491;0.81277631
0.49861238;0.82360887;0.81214679;0.9105066;0.24106919;0.81480533
0.49861232;0.68769762;0.66947602;0.74857655;0.240607;0.81508129
0.49861234;0.71851733;0.70231006;0.74646416;0.35871753;0.86779633
0.51155427;0.72556553;0.70972898;0.7449553;0.24584363;0.81742412
0.51155429;0.90308312;0.89607771;0.74379463;0.24861214;0.81887368
0.5115543;0.89549888;0.88780644;0.74198399;0.24753418;0.81838761
0.51155432;0.74621139;0.73151041;0.73984838;0.36007362;0.86860519
0.51155433;0.76832552;0.75448358;0.73801454;0.24931523;0.81918535
0.51155435;0.78868695;0.77611119;0.73597179;0.24877097;0.81893349
0.45049884;0.79729004;0.78502533;0.73385939;0.24754522;0.81820693
0.14951206;0.80053484;0.78804358;0.73174699;0.25231765;0.82033711
0.14951209;0.83027102;0.81951792;0.5075144;0.24805924;0.81843856
0.14951212;0.83916632;0.82911395;0.5075144;0.1387634;0.76967623
0.14951215;0.7596039;0.74624525;0.50746867;0.14104744;0.77092768
0.14951217;0.75253345;0.74126441;0.50746867;0.14054605;0.77131045
0.14951218;0.74832421;0.73640574;0.50746867;0.14091955;0.7714784
0.14951228;0.79130723;0.78149555;0.49885973;0.150032;0.77483565
0.14951231;0.57819685;0.55600147;0.72379679;0.14921683;0.77446197
0.14951233;0.59629293;0.57456762;0.90756473;0.23806879;0.81411653
0.14951233;0.80565482;0.79340258;0.79224426;0.35909667;0.86809559
0.14951233;0.81015403;0.79843717;0.79068528;0.15023152;0.77487886
0.14951233;0.80841491;0.79676217;0.78936252;0.15240024;0.77584801
0.14951233;0.62753714;0.60731548;0.78799251;0.14034531;0.77185917
0.14951233;0.6491773;0.62920808;0.78723664;0.23869916;0.81566867
0.14951233;0.70228946;0.68405124;0.78558318;0.26471826;0.82732061
0.14951233;0.64234139;0.62223796;0.78385886;0.24491498;0.81845402
0.14951233;0.64797006;0.62840406;0.78204005;0.14500864;0.77238066
0.14951184;0.79731217;0.7844956;0.78118969;0.25750019;0.82258206
0.14951186;0.61607185;0.59423393;0.70437447;0.36083141;0.86841362
0.14951187;0.51766917;0.4900953;0.70231943;0.38859829;0.88082473
0.14951187;0.57849187;0.5529729;0.54100665;0.16445765;0.78080378
0.14951188;0.43189777;0.39985607;0.53958939;0.26527448;0.82574385
0.14951188;0.62419676;0.60085912;0.53821938;0.1482339;0.77355934
0.14951188;0.60537975;0.58101278;0.53680212;0.37935937;0.87619446
0.14951188;0.62190703;0.5983577;0.53455811;0.27577542;0.830034
0.14951188;0.39773791;0.36406672;0.52144052;0.26867047;0.8268566
0.14951188;0.51378306;0.48575809;0.51997602;0.25639012;0.82137553
0.14951188;0.67468489;0.6541715;0.51862963;0.22462895;0.77588031
0.14951188;0.70235846;0.68439691;0.51749582;0.1926609;0.77030607
0.14951199;0.71959783;0.70360473;0.52200743;0.21695399;0.77983396
0.14951209;0.72978261;0.71388228;0.52200743;0.18242277;0.76860662
0.14951226;0.89524854;0.8871186;0.52200743;0.21695397;0.77981072
0.14951233;0.72349914;0.70665671;0.52200743;0.37903951;0.83240802
0.14951235;0.70487664;0.68701692;0.52200743;0.19533273;0.77260517
0.14951183;0.68092877;0.66185053;0.26218473;0.50981098;0.87486241
0.14951184;0.32181221;0.2870849;0.79782998;0.21502532;0.77916843
0.14951184;0.62935598;0.60745045;0.58965108;0.333662;0.81702898
0.14951184;0.32373629;0.28862359;0.58785588;0.36642197;0.82082885
0.14951184;0.61260484;0.58972154;0.58636776;0.38007837;0.8270401
0.14951184;0.61668646;0.59393348;0.58450171;0.358501;0.82002098
0.14951184;0.75481514;0.73841609;0.57679144;0.34011732;0.81326133
0.14951184;0.78117798;0.7657807;0.57487814;0.51515808;0.87045195
0.14951184;0.48952343;0.46187744;0.57324829;0.21759015;0.77596783
0.14951184;0.42909064;0.39609991;0.57159483;0.51720915;0.87312584
0.14951184;0.64463645;0.62149938;0.47308986;0.36692668;0.82435576
0.14951183;0.25429962;0.21293801;0.47146002;0.4184127;0.84247023
0.14951183;0.51134264;0.47999734;0.46987743;0.22773745;0.78063767
0.14951183;0.5858101;0.55784803;0.46812949;0.40127512;0.83688476
0.14951183;0.79259468;0.77491288;0.4662162;0.33268653;0.81466296
0.14951183;0.64567015;0.62088275;0.4643974;0.23867488;0.78418123
0.12697715;0.38874205;0.35366746;0.46267308;0.19461225;0.76992154
0.12697715;0.39194945;0.35731653;0.46172825;0.34917862;0.8202006
0.1269772;0.31693201;0.27843013;0.65303337;0.19063817;0.76885409
0.12697726;0.38955275;0.35481619;0.65130904;0.26667476;0.79352125
0.17103275;0.36939657;0.33333804;0.53571259;0.1636847;0.78233277
0.17103275;0.42142674;0.38815589;0.53410638;0.27742916;0.81529885
0.17103275;0.32552907;0.3129729;0.53247653;0.33429897;0.83228603
0.17103275;0.47107124;0.4594155;0.52980694;0.276868;0.81512339
0.17103275;0.11173374;0.09750547;0.38648191;0.33189302;0.83128519
0.17090439;0.1053085;0.09135069;0.38674236;0.17499441;0.78448108
0.16961898;0.75118535;0.73909807;0.38622147;0.32052909;0.82786893
0.16961898;0.78553504;0.77429452;0.52057405;0.0945052;0.76042475
0.16961898;0.81503966;0.80350286;0.51891666;1;1
0.16961898;0.69379124;0.68068215;0.51882185;0.16634378;0.71471019
0.16961898;0.7206929;0.70783808;0.51882175;0;0.59433975
0.16961898;0.70662217;0.69458849;0.66775742;0.03296499;0.60790422
0.16961911;0.71921062;0.70699217;0.6677574;0.28591024;0.7096089
0.16961927;0.44402854;0.43716421;0.52463643;0.27741416;0.70604048
0.1696194;0.45056256;0.44389366;0.52463643;0.34578156;0.73346484
0.16961952;0.43103676;0.42459525;0.69066294;0.3407309;0.7312167
0.16961965;0.43761211;0.43091145;0.69066294;0.27282287;0.70344567
0.15654241;0.43429816;0.42796921;0.69066294;0.32815834;0.3297602
0.15654241;0.63669141;0.62909322;0.8302316;0.29007417;0.29164819
0.15654241;0.52512659;0.51950592;0.83023158;0.34224447;0.34728231
0.15654241;0.59535221;0.58849168;0.83023158;0.34316274;0.34820565
0.15654242;0.31789527;0.31608743;0.83023156;0.28706779;0.31199446
0.15654256;0.35679569;0.35490851;1;0.32980215;0.35246332
0.1565427;0.36527495;0.36261326;0.93030716;0.34320889;0.36556649
0.80314602;0.43063627;0.42766234;0.93030715;0.33738313;0.35931834
0.1565428;0.24291423;0.2391795;0.93030712;0.33745751;0.34776934
0.409447;0.46653193;0.46121928;0.93030706;0.33424276;0.34540949
0.40944699;0.50187199;0.49627723;0.93030705;0.32158156;0.33273933
0.40944699;0.57496835;0.56823939;0.93030704;0.3394395;0.35062632
0.40905148;0.40895749;0.40424002;0.93030702;0.34201184;0.35316774
0.40685491;0.33256072;0.32798569;0.81664524;0.35312567;0.36430996
0.40685491;0.27823823;0.27388316;0.81664522;0.34122515;0.3524172
0.4068549;0.29859386;0.29397579;0.98781715;0.35954566;0.37077809
0.60364371;0.27051238;0.26653699;0.98781705;0.35390287;0.36474698
0.81208968;0.21876722;0.21553715;0.98781695;0.3221218;0.3329344
0.80335367;0.28240155;0.28162805;0.98781686;0.33570353;0.35222117
0.80335367;0.30454704;0.30423715;0.9878168;0.34072363;0.35556044
0.80335374;0.28585127;0.28726694;1;0.35991339;0.37747195
0.80335368;0.06390361;0.06623504;1;0.32823838;0.34567056
0.80280029;0.17533604;0.17671028;1;0.34213014;0.35851159
0.80220214;0.15228432;0.15400078;1;0.3594488;0.38628286
0.79190481;0.27107709;0.27101747;1;0.34057989;0.36687683
0.79190481;0.51546594;0.51356497;0.94743998;0.32861939;0.35466718
0.79190481;0.34280458;0.34129764;0.95422475;0.33966015;0.36491194
0.79190481;0.33578146;0.33434143;0.95422475;0.30889676;0.33391668
0.79190481;0.35543252;0.35433539;0.95422475;0.34726938;0.35928719
0.79190481;0.27491065;0.27426359;1;0.19977633;0.21278795
0.79190481;0.37600325;0.37447652;1;0.18206202;0.19505132
0.79190488;0.36670405;0.36541944;1;0.2270268;0.24006238
0.99470925;0.30409295;0.32757739;1;0.22745725;0.2405143
0.99470926;0.02389075;0.05059997;0.87122882;0.20770071;0.22810344
0.99470921;0.14120954;0.16774104;0.87122882;0.31121156;0.33588207
0.99470921;0.13673963;0.16373824;0.87122882;0.40408624;0.42855749
0.99470921;0.30032851;0.32374151;0.87122882;0.33935239;0.36068122
0.99470925;0;0;0.87122882;0.32319216;0.34429226
0.99470921;0.37165633;0.37688591;0.85274363;0.38246353;0.39947756
1;0.36509981;0.37052082;0.85274363;0.40539175;0.4222399
1;0.58384052;0.59358965;0.85274363;0.31231549;0.32912733
1;0.57489557;0.58463172;0.85274363;0.39362436;0.41056893
0.79190877;0.5354031;0.54539367;0.43310977;0.28793983;0.30732316
0.79190877;0.53503298;0.54424861;0.43310977;0.28776766;0.30668318
0.79190889;0.62213525;0.63239246;1;0.16912188;0.1864136
0.791909;0.52992635;0.53931211;1;0.27072035;0.2881747
0.7919088;0.34190385;0.34914517;1;0.3894439;0.4234676
1;0.32772621;0.33586842;1;0.292737;0.33823715
1;0.02690131;0.05834605;1;0.43534277;0.66278016
1;0.17742438;0.21551733;1;0.43261313;0.65891931
1;0;0.00176388;1;0.54216683;0.76562634
1;0;0;1;0.58215559;0.8251745
1;0.01590875;0.0163725;1;0.60274693;0.83562558
1;0.25686707;0.27031655;1;0.59176909;0.82229434
1;0.26321454;0.27720142;1;0.59668241;0.82671182
1;0.26095477;0.27713568;1;0.60147658;0.82225142
1;0.28684607;0.30406212;1;0.60735491;0.82838
1;0.28342259;0.30058595;1;0.59862878;0.81956932
1;0.28346145;0.30076209;1;0.47148068;0.69143745
1;0.06660691;0.07260528;1;0.35557534;0.58698409
1;0.09505279;0.10363764;1;0.36804506;0.59865574
1;0.04199441;0.04851631;1;0.37094151;0.60268143
1;0.21579578;0.23696988;1;0.57975641;1
1;0.24479099;0.26799669;1;0.67642881;1
1;0.27654562;0.30100773;1;0.67951087;0.99266562
1;0.28275234;0.30943716;0.97468354;0.65788751;0.96882011
0.82084386;0.1158893;0.13036076;0.97468354;0.67243319;0.98079471
0.82084389;0.09915475;0.11021324;0.97468353;0.66630917;0.79746764
0.8208439;0.12493075;0.13811849;0.97468351;0.67011678;0.80026124
0.82084391;0.19163925;0.20861116;0.97468353;0.67583259;0.80421657
0.82084391;0.40556724;0.43541122;0.94936709;0.67061529;0.79635129
0.82084392;0.21071989;0.22736066;0.94936706;0.67289396;0.79833048
0.82084391;0.37084945;0.39861395;0.81012657;0.41556845;0.55249825
0.82084391;0.16851158;0.1828839;0.94936696;0.51173972;0.64051141
0.82084392;0.34524434;0.37177211;0.94936689;0.46043207;0.5921929
0.82084393;0.27229857;0.2942266;0.94936684;0.51915286;0.65896141
0.82084519;0.26315667;0.28536939;0.87341772;0.8393572;0.9476581
0.8208452;0.2859969;0.31000848;0.87201124;0.80769518;0.9183173
0.82084522;0.46636618;0.50254622;0.87201123;0.80582759;0.91344275
0.82084523;0.34402047;0.37172654;0.87201123;0.5841543;0.71099706
0.82084525;0.42875695;0.46292454;0.87201122;0.52661855;0.66103676
0.82084527;0.31131985;0.33713881;0.87201121;0.54285;0.67366185
0.82084528;0.29663626;0.32162969;0.8720112;0.54399091;0.67408564
0.82084529;0.50510393;0.54402726;0.87201124;0.45223554;0.5903915
0.82084391;0.44081851;0.47350873;0.87201124;0.29334719;0.43962409
0.82084391;0.25050695;0.26995444;0.87201124;0.55362376;0.67432224
0.76737257;0.28166244;0.30338322;0.87201124;0.54168276;0.66063286
0.7599307;0;0;0.8720112;0.5491479;0.66769008
0.70866447;0.19359645;0.20534448;0.7341772;0.55262174;0.67441315
0.70866447;0.40002166;0.42568497;0.73417722;0.54112513;0.66289394
0.70866447;0.39727766;0.4228787;0.72151899;0.54568153;0.66822995
0.70866448;0.30154802;0.32118516;0.72151899;0.54486484;0.67390176
0.70866448;0.30252596;0.32397673;0.87201118;0.33421274;0.47387623
0.70866448;0.37334767;0.39888266;0.87201118;0;0.11632383
0.70866448;0.54126808;0.57764084;0.87201116;0.36560859;0.46812104
0.70866449;0.39528616;0.42188913;0.73417721;0.41574462;0.51622473
0.70866449;0.41739257;0.44572689;0.73417721;0.39885977;0.49897224
0.70866451;0.57309415;0.61075103;0.84810126;0.40464888;0.50223837
0.70866453;0.59224427;0.63165349;0.84810126;0.23073257;0.33386552
0.70866723;0.18905976;0.2016857;0.84810125;0.41526892;0.51252828
0.70880229;0.17199052;0.18361357;0.84810124;0.42862787;0.52593558
0.70921573;0.3393041;0.36199606;0.84810123;0.42803773;0.52536922
0.68733802;0.16839069;0.18021037;0.84810122;0.42620571;0.52358724
0.68733802;0.32474214;0.34671981;0.84810122;0.28476432;0.38395708
0.68733803;0.33420386;0.35698982;0.8481012;0.41976519;0.514844
0.68992199;0.5076639;0.54146434;0.75949365;0.39298149;0.4890262
0.68992199;0.17776493;0.18973167;0.87201121;0.36669449;0.37394345
0.79328131;0.34464403;0.36851764;0.87201117;0.40587597;0.50107972
0.79328131;0.37373245;0.40004778;0.87201112;0.39176166;0.48750344
0.79328131;0.37024175;0.39657268;0.87201107;0.40617369;0.50082356
0.79328131;0.22175691;0.2407891;0.83544304;0.4187344;0.5128543
0.79328131;0.22066896;0.2399762;0.83544304;0.41070593;0.50539507
0.79328131;0.21384602;0.23282085;0.87201122;0.39265743;0.48766276
0.79328131;0.24186004;0.2635892;0.86278351;0.39417856;0.48918612
0.79328131;0.20579514;0.22427896;0.8235789;0.43833535;0.52871054
0.79328131;0.32821682;0.35665217;0.8235789;0.48297405;0.57282018
0.79328132;0.38538067;0.41827622;0.8235789;0.48696316;0.5865258
0.79328133;0.33134828;0.36127688;0.8235789;0.50775473;0.60524274
0.79328135;0.21891675;0.23950252;0.98642915;0.3970129;0.49760238
0.79344846;0.39876308;0.43331096;0.98642913;0.40501028;0.50441632
0.79344848;0.20517409;0.22438907;0.97285827;0.39544106;0.49377966
0.79370548;0.38230664;0.4157795;0.97285829;0.39958795;0.50018092
0.79370549;0.24939807;0.27261624;0.98642915;0.40900532;0.51091517
0.87868232;0.46776814;0.50880267;0.98642915;0.41027088;0.51785856
0.87868232;0.24629949;0.2700601;0.86429146;0.40622208;0.51436329
0.87868233;0.24025255;0.26353959;0.98642915;0.29739128;0.41226299
0.87868235;0.23044044;0.25230095;0.98642915;0.24650041;0.36539948
0.95865624;0.57405523;0.62265894;0.98642913;0.4097478;0.52187691
0.95865625;0.41709809;0.45385393;0.98642913;0.41018838;0.52210367
0.95865625;0.51146658;0.55277945;0.98642911;0.42113644;0.51994811
0.95865626;0.40689785;0.44156028;1;0;0
0.95865627;0.57587244;0.62456126;0.99999998;0.09256988;0.09902964
0.95799721;0.56359636;0.61134656;0.99999994;0.08447633;0.09029763
0.87674841;0.58204602;0.63114659;0.9020656;0.01948009;0.02046506
0.87674842;0.57780641;0.62572237;0.85957185;0.06823503;0.0724679
0.87674841;0.53799666;0.58292448;0.85957184;0;0
0.87674841;0.41794536;0.45068006;0.85957181;0.08897529;0.09507479
0.78998598;0.42972086;0.46396563;0.8595718;0.11500914;0.12210233
0.78998598;0.11404662;0.12265147;0.85957175;0.13318039;0.14156548
0.78998598;0.4392196;0.47375233;0.69771348;0.12705427;0.13620383
0.78998598;0.31311789;0.33724824;0.63859937;0.02377279;0.02569629
0.78998598;0.33428187;0.36286121;0.84923499;0.03486412;0.03298568
0.78998598;0.358022;0.39022787;0.84923493;0.15393883;0.13776021
0.78998598;0.37393612;0.40790383;0.84177455;0.161629;0.144981
0.78998597;0.30694689;0.33450503;0.82858911;0.05191841;0.04177896
0.78998597;0.62944751;0.68731723;0.8022182;0;0
0.68251891;0.63021089;0.6867638;0.78903275;0.21817519;0.21145978
0.68251891;0.44459479;0.48570307;0.76712327;0.23202971;0.22243143
0.49116586;0.67411564;0.73501115;0.47945205;0.24547799;0.234949
0.49596637;0.68437811;0.74476714;0.47945205;0.44848227;0.42437584
0.49596643;0.55059636;0.60122858;0.47945205;0.98357719;0.91875154
0.49596649;0.74943522;0.81990173;0.47945205;0.76925399;0.71996957
0.49596655;0.55932037;0.61133536;0.47945205;0.74881883;0.70138518
0.4959666;0.81072266;0.88764433;0.47945205;0.7491152;0.70165396
0.49596663;0.85328891;0.93430612;0.73972571;0.77197191;0.72276971
0.49604645;0.5421098;0.59590514;0.73972521;0.72091029;0.68053172
0.4960465;0.4057872;0.44682844;0.7397247;0.51696968;0.49365658
0.50996726;0.57311594;0.63019217;0.73972424;0.07994849;0.08884888
0.46153857;0.3878995;0.42744904;0.73972373;0.68364575;0.65090928
0.46153865;0.38071799;0.41957368;0.72602704;0.64628656;0.61600324
0.46153868;0.21845765;0.24166365;0.71232856;0.78991335;0.74853235
0.56923075;0.17585858;0.19033362;0.71232795;0.74367484;0.70266649
0.56932767;0.60198305;0.6407062;0.71232874;0.78042469;0.73673523
0.56923075;0.85371369;0.90628464;0.71232874;0.71578958;0.67505863
0.56923076;0.81319346;0.86517857;0.71232874;0.77818447;0.73290534
0.53372993;0.0688185;0.07737498;0.71232877;1;0.9446515
0.48905488;0.14694175;0.15975544;0.94520543;0.9505552;0.89864636
0.48960416;0.40458473;0.43257861;0.94520538;0.97975124;0.92556204
0.48987879;0.40189932;0.42765297;0.94520534;0.87382919;0.82392609
0.48987881;0.84998559;0.90163642;0.94520548;0.82394363;0.77756888
0.48987882;0.63426105;0.67310107;0.94520527;0.85561338;0.80686712
0.48987883;0.44985421;0.4781545;0.9452044;0.7096257;0.66469185
0.50635371;0.40438011;0.42924902;0.94520265;0.79823735;0.74740054
0.54292012;0.61551262;0.65049896;0.6708657;0.99821648;0.93332646
0.48807052;0.63314083;0.66991303;0.67086566;0.98816014;0.91783112
0.5429201;0.68780316;0.72778166;0.67086562;0.98466342;0.91419644
0.5429201;0.79792165;0.8443557;0.67086558;0.97893907;0.9090204
0.1915943;0.30729911;0.33567798;0.67086544;0.99505868;0.92383257
0.5429201;0.3061489;0.33497329;0.67086511;0.97832724;0.90786293
0.5429201;0.84671559;0.90800462;0.67086491;1;1
0.19702065;0.59210993;0.63893823;0.6708644;0.95504461;0.95730351
0.19728518;0.80737722;0.86795603;0.67086382;0.99940517;1
0.19778951;0.52433574;0.5677031;0.67086335;1;1
0.19830866;0.38126718;0.41579923;0.6708627;1;1
0.19856826;0.4215747;0.4576881;0.61643776;0.95566856;0.95517733
0.19908743;0.87913229;0.94221784;0.61643717;0.9542103;0.95288241
0.20703929;0.72980981;0.78444651;0.61643617;0.99193259;0.99019608
0.20703936;0.52552351;0.56823372;0.61643511;0.98947766;0.98774909
0.20740925;0.7252458;0.77878534;0.6164341;0.96023946;0.95883183
0.20792145;0.50395439;0.54631914;0.61643304;1;1
0.21448651;0.77689834;0.83572749;0.61643196;0.82996609;0.8343819
0.21448658;0.77264206;0.83214753;0.61643167;0.89711453;0.90082823
0.56156896;0.53691064;0.58308779;0.61643165;0.92915598;0.93095722
0.56156896;0.39744008;0.43625154;0.4878799;0.93637291;0.9381715
0.56156897;0.34160903;0.3577446;0.4878799;0.89844675;0.9038013
0.56156895;0.33158565;0.34646183;0.48787989;0.9184623;0.92161768
0.51711637;0.31827473;0.33124957;0.3894381;0.9399123;0.94131264
0.46039601;0.57023377;0.58427682;0.13157895;0.80399273;0.80452823
0.45765963;0.59440427;0.60899557;0.13157895;0.61719184;0.62105236
0;0.50974787;0.52440417;0.13157737;0.61860615;0.62370778
0.00011155;0.10975597;0.12502974;0.13156466;0.62183943;0.62754458
0.09576465;0.80663231;0.82163741;0.13154738;0.61792279;0.62377592
0.09635782;0.86161872;0.87565962;0.13152844;0.5561714;0.56464877
0.09714871;0.53640643;0.55055265;0.1315085;0.62706456;0.63462978
0.0977419;0.81585881;0.82972461;0.13149155;0.62500816;0.6327342
0.09833511;0.47937369;0.49449129;0.02397632;0.72116661;0.72959712
0.68143253;0.54978211;0.56603016;0.13157895;0.72257249;0.73457312
0.68143253;0.75072612;0.76823583;0.13157895;0.70482677;0.71683956
0.68143253;0.71141842;0.72889313;0.13157895;0.70243547;0.7170184
0.68143253;0.53110691;0.548521;0.02397632;0.72133807;0.73374346
0.68143253;0.4725283;0.49063402;0.13157895;0.72086202;0.73442285
0.77388761;0.63442775;0.65094364;0.36771451;0.58565715;0.6027878
0.68143253;0.50791585;0.52582274;0.36771451;0.72683169;0.73941952
0.68344267;0.61337421;0.63185224;0.76315786;0.76011418;0.77351749
0.72866514;0.87970914;0.89993482;0.76315775;0.73882061;0.74513648
0.78169006;0.87339178;0.89289064;0.76315767;0.76926843;0.77866655
0.7089201;0.38033708;0.39853503;0.49710522;0.66220983;0.67128426
0.7089201;0.5155288;0.5335464;0.49710521;0.67438465;0.68261857
1;0.43152376;0.44947229;0.7631579;0.74939319;0.75618122
0.60740552;0.24414019;0.26406309;0.76315728;0.76052764;0.76777757
0.60742718;0.50823692;0.52820364;0.7631579;0.64147639;0.65082678
0.60765578;0.53884062;0.55943398;0.76052632;0.6422683;0.65267235
0.6076558;0.59955214;0.62003709;0.76052632;0.64654456;0.65836771
0.60788439;0.80988095;0.83073574;0.76052628;0.65744389;0.66928364
0.60788441;0.29036808;0.31058047;0.7605262;0.64503933;0.65719691
0.6080173;0.77592563;0.79656159;0.76052618;0.66037255;0.67039582
0.60810765;0.51985145;0.53992462;0.76052616;0.64941627;0.66110117
0.60811986;0.6564167;0.67564505;0.76052607;0.65310472;0.66553252
0.60811987;0.62134201;0.64091324;0.71052626;0.64992816;0.66236935
