<DATE>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<OPEN>;<HIGH>;<LOW>;<CLOSE>
28/01/16;23213,0000000;23242,0000000;23097,0000000;23158,0000000;3862,0700000;3863,8800000;3854,8600000;3854,8600000;8,9426000;8,9437000;8,9407000;8,9407000;29,5164000;29,5834000;29,4543000;29,5834000;20,3850000;20,3950000;20,2840000;20,3090000;346,5600000;349,0700000;345,0700000;348,7500000;0,0156150;0,0156280;0,0155360;0,0155880;7,6243000;7,6385000;7,5874000;7,6070000;307,5400000;307,7300000;306,6700000;307,3100000;1,5519700;1,5633400;1,5491000;1,5552200;8,7286000;8,7589000;8,7220000;8,7376000;63,8260000;64,1480000;63,6450000;63,8330000;1,5497000;1,5544000;1,5470000;1,5492000;0,8815000;0,8866400;0,8777700;0,8849700;1,0850100;1,0866000;1,0839300;1,0851500;1,1198000;1,1213000;1,1191000;1,1207000;9,7631000;9,7677000;9,7524600;9,7677000;1,4874200;1,4909500;1,4838000;1,4852000;9,5160000;9,5236000;9,4815000;9,4924000;1,5077800;1,5106000;1,4915900;1,4926200;123,6200000;123,7500000;122,7700000;123,1470000
29/01/16;23153,0000000;23162,0000000;22883,0000000;22926,0000000;3875,0900000;3875,0900000;3872,5400000;3873,3900000;9,0077000;9,0078000;9,0038000;9,0038000;29,5801000;29,6905000;29,5473000;29,5713000;20,3180000;20,3190000;20,3130000;20,3130000;348,7800000;350,8300000;347,9000000;350,2200000;0,0155890;0,0156620;0,0155820;0,0155960;7,6091000;7,6091000;7,6088000;7,6088000;307,3900000;307,5000000;305,5600000;305,9300000;1,5555100;1,5580800;1,5438000;1,5521800;8,7355000;8,7535000;8,7208000;8,7409000;63,9320000;63,9773000;63,5320000;63,8490000;1,5493000;1,5514000;1,5450000;1,5476000;0,8845700;0,8855500;0,8778500;0,8789300;1,0851000;1,0862000;1,0834600;1,0860900;1,1206700;1,1232200;1,1190200;1,1202200;9,7635000;9,8011300;9,7465000;9,7975000;1,4855200;1,4896500;1,4795000;1,4869500;9,4905500;9,4980500;9,4270000;9,4524100;1,4926200;1,4930800;1,4790000;1,4840900;123,1330000;123,7510000;122,9900000;123,3740000
30/01/16;22925,0000000;22930,0000000;22916,0000000;22916,0000000;3884,7900000;3891,5900000;3884,5600000;3889,7300000;9,0579000;9,0608000;9,0561000;9,0608000;29,5777000;29,7506000;29,5107000;29,5366000;20,3100000;20,3210000;20,2520000;20,2910000;350,2900000;351,2900000;349,7300000;350,3400000;0,0155950;0,0156240;0,0154080;0,0154790;7,6106000;7,6208000;7,6065000;7,6174000;305,9900000;306,6600000;305,1200000;305,3500000;1,5523700;1,5571800;1,5370000;1,5429600;8,7398000;8,8092000;8,7278000;8,7458000;63,9060000;64,6810000;63,6840000;64,1242000;1,5476000;1,5504000;1,5409000;1,5423000;0,8785900;0,8835800;0,8764200;0,8794200;1,0860900;1,0908700;1,0845700;1,0888800;1,1200300;1,1225000;1,1183200;1,1210200;9,7995000;9,8014200;9,7215000;9,7445000;1,4864800;1,4888100;1,4753300;1,4780300;9,4587300;9,4635000;9,4013000;9,4439700;1,4836500;1,4920100;1,4770000;1,4856800;123,3640000;123,6440000;122,7500000;122,9010000
31/01/16;22923,0000000;22928,0000000;22919,0000000;22919,0000000;3873,5400000;3874,4900000;3873,5100000;3874,0200000;9,0145000;9,0163000;9,0131000;9,0131000;29,5498000;29,5509000;29,5419000;29,5419000;20,2800000;20,3480000;20,1580000;20,3360000;350,4400000;354,2100000;350,3300000;354,2100000;0,0155430;0,0156630;0,0154290;0,0154580;7,6167000;7,6332000;7,6037000;7,6148000;305,7800000;308,3200000;305,2600000;307,9800000;1,5424200;1,5563700;1,5382000;1,5450400;8,7466000;8,7567000;8,6830000;8,6944000;64,1170000;64,5920000;63,2223000;64,3900000;1,5423000;1,5459000;1,5390000;1,5417000;0,8796500;0,8807200;0,8721200;0,8731500;1,0889100;1,0899800;1,0860000;1,0868000;1,1209400;1,1296000;1,1192000;1,1216400;9,7435700;9,7675900;9,7193000;9,7607000;1,4788400;1,4798200;1,4685000;1,4700400;9,4448600;9,4925900;9,4356200;9,4734000;1,4855900;1,4866000;1,4778700;1,4785700;122,8720000;123,7190000;122,3500000;123,5960000
01/02/16;22941,0000000;23033,0000000;22905,0000000;22945,0000000;3865,4500000;3865,6800000;3857,4100000;3857,5400000;9,0176000;9,0194000;9,0163000;9,0163000;29,5385000;29,6677000;29,4590000;29,5409000;20,3110000;20,4380000;20,2900000;20,4300000;354,2100000;354,2100000;354,1300000;354,1300000;0,0154570;0,0155400;0,0154040;0,0154130;7,6141000;7,6281000;7,6018000;7,6199000;307,7400000;308,1400000;306,8900000;307,3500000;1,5457900;1,5484400;1,5373000;1,5414600;8,6944000;8,7374000;8,6869000;8,7331000;64,4730000;64,6950000;63,9560000;64,3460000;1,5419000;1,5495000;1,5397000;1,5466000;0,8737000;0,8764700;0,8717300;0,8759700;1,0868100;1,0905400;1,0860000;1,0893300;1,1216400;1,1228600;1,1130000;1,1143700;9,7600700;9,7732900;9,7190000;9,7515400;1,4701900;1,4712800;1,4655000;1,4688200;9,4737800;9,4920400;9,4448000;9,4545000;1,4783500;1,4847400;1,4750000;1,4784600;123,6150000;124,4620000;123,5200000;124,1470000
02/02/16;22945,0000000;23636,0000000;22928,0000000;23589,0000000;3895,0300000;3902,1500000;3895,0300000;3902,1100000;9,0415000;9,0415000;9,0385000;9,0407000;29,5254000;29,5590000;29,4122000;29,5321000;20,4340000;20,4550000;20,3600000;20,3750000;354,0300000;354,0300000;353,8100000;353,9100000;0,0154390;0,0154390;0,0154110;0,0154260;7,6173000;7,6679000;7,5988000;7,6154000;307,3000000;307,7600000;306,9900000;307,0000000;1,5439300;1,5439300;1,5384000;1,5423400;8,7343000;8,7344000;8,7143000;8,7240000;64,5490000;64,6680000;64,2683000;64,6050000;1,5485000;1,5487000;1,5437000;1,5455000;0,8761000;0,8767000;0,8752000;0,8753000;1,0894700;1,0902800;1,0878500;1,0878500;1,1142700;1,1201800;1,1136400;1,1195300;9,7501200;9,7657900;9,7231000;9,7492000;1,4695100;1,4695100;1,4644100;1,4660900;9,4588000;9,4630000;9,4459400;9,4459400;1,4789000;1,4789000;1,4703800;1,4703800;124,1500000;124,1500000;123,8600000;123,8600000
03/02/16;23585,0000000;24016,0000000;23584,0000000;23956,0000000;3897,9200000;3900,0300000;3786,0200000;3786,4300000;9,1032000;9,1032000;9,0990000;9,0990000;29,5348000;29,7128000;29,4830000;29,7015000;20,3840000;20,4970000;20,3650000;20,4950000;354,0100000;354,0100000;351,5800000;352,0700000;0,0153950;0,0154700;0,0153950;0,0154700;7,6149000;7,6244000;7,5723000;7,5846000;307,4600000;307,4900000;306,9000000;307,4900000;1,5402000;1,5459400;1,5393000;1,5421200;8,7337000;8,7474000;8,7304000;8,7401000;64,6020000;64,7330000;64,2904000;64,6620000;1,5473000;1,5505000;1,5473000;1,5477000;0,8761900;0,8797000;0,8751700;0,8780000;1,0889300;1,0904200;1,0889300;1,0899300;1,1195000;1,1196000;1,1182000;1,1183700;9,7525000;9,7525000;9,7471000;9,7483800;1,4687200;1,4718100;1,4687000;1,4702700;9,4608000;9,4709400;9,4522500;9,4687600;1,4799500;1,4815500;1,4785300;1,4799100;124,0690000;124,3600000;124,0540000;124,2640000
04/02/16;23953,0000000;24192,0000000;23847,0000000;23931,0000000;3898,5000000;3916,5700000;3898,4100000;3914,1000000;9,0925000;9,0931000;9,0918000;9,0927000;29,7070000;29,7371000;29,5527000;29,5735000;20,4960000;20,4960000;20,4910000;20,4910000;352,0700000;352,7900000;350,5100000;352,5500000;0,0154350;0,0154790;0,0152600;0,0152930;7,5846000;7,6268000;7,5832000;7,6242000;307,6200000;308,2300000;306,5600000;307,7000000;1,5436000;1,5454200;1,5302000;1,5412500;8,7305000;8,7455000;8,6900000;8,6953000;64,6510000;65,3120000;64,1452000;65,1637000;1,5482000;1,5504000;1,5437000;1,5448000;0,8779000;0,8781000;0,8732600;0,8750000;1,0902000;1,0909000;1,0860000;1,0874700;1,1194200;1,1212000;1,1194200;1,1204000;9,7707000;9,7707000;9,7467000;9,7503800;1,4691200;1,4755700;1,4659800;1,4666000;9,4517000;9,4839300;9,4380000;9,4747200;1,4802100;1,4834100;1,4720000;1,4734200;124,2090000;124,5020000;124,0180000;124,3030000
05/02/16;23943,0000000;24066,0000000;23896,0000000;24058,0000000;3913,8900000;3913,8900000;3892,9300000;3893,0000000;9,0870000;9,0870000;9,0852000;9,0857000;29,5864000;29,7703000;29,5679000;29,7703000;20,4970000;20,4970000;20,4840000;20,4890000;352,5500000;352,6600000;349,5000000;352,3500000;0,0152910;0,0153390;0,0149850;0,0150310;7,6244000;7,6244000;7,6158000;7,6168000;307,9600000;309,2800000;307,0500000;309,2700000;1,5412400;1,5441200;1,5296000;1,5370000;8,6957000;8,7074000;8,6722000;8,6846000;65,1710000;66,5350000;64,7650000;66,2520000;1,5448000;1,5492000;1,5438000;1,5465000;0,8749500;0,8834800;0,8736800;0,8815100;1,0871600;1,0881000;1,0846900;1,0854300;1,1205400;1,1212900;1,1142000;1,1147600;9,7502000;9,7574900;9,7310000;9,7413000;1,4666600;1,4707500;1,4622000;1,4687500;9,4766900;9,5339500;9,4380000;9,5052000;1,4735700;1,4822500;1,4720000;1,4771100;124,3120000;124,6490000;123,8900000;124,0770000
06/02/16;24059,0000000;24083,0000000;24059,0000000;24078,0000000;3894,5200000;3894,5200000;3889,8100000;3889,8100000;9,1881000;9,1881000;9,1740000;9,1773000;29,7711000;29,7711000;29,7637000;29,7637000;20,4950000;20,4950000;20,4140000;20,4310000;352,2000000;353,7500000;351,6500000;352,1700000;0,0150300;0,0150610;0,0147950;0,0148070;7,6248000;7,6350000;7,6248000;7,6309000;308,8000000;309,5500000;308,1800000;308,7300000;1,5366000;1,5480100;1,5324000;1,5452200;8,6846000;8,7131000;8,6770000;8,7116000;66,2980000;67,3610000;66,0930000;67,2858000;1,5465000;1,5515000;1,5439000;1,5512000;0,8813600;0,8845700;0,8769900;0,8812600;1,0852100;1,0864800;1,0839600;1,0858900;1,1148500;1,1165000;1,1116800;1,1133600;9,7460000;9,7941800;9,7318000;9,7776000;1,4687100;1,4786900;1,4669000;1,4783500;9,5102100;9,5413500;9,5000900;9,5264000;1,4770600;1,4892200;1,4758700;1,4889700;124,0740000;124,4610000;123,6200000;124,3910000
08/02/16;24040,0000000;24220,0000000;23921,0000000;24177,0000000;3937,1400000;3937,1900000;3931,3300000;3931,9200000;9,2032000;9,2045000;9,1995000;9,2027000;29,7558000;29,7558000;29,7373000;29,7452000;20,4310000;20,4930000;20,4310000;20,4830000;352,1900000;353,4700000;351,2500000;353,2300000;0,0148030;0,0149590;0,0147900;0,0148950;7,6296000;7,6401000;7,5972000;7,6000000;309,2800000;309,6700000;308,2800000;308,9800000;1,5455800;1,5509100;1,5291000;1,5349900;8,7126000;8,7182000;8,6877000;8,6963000;67,3140000;67,4220000;66,5250000;66,8030000;1,5511000;1,5531000;1,5477000;1,5501000;0,8813400;0,8830000;0,8783400;0,8792700;1,0858900;1,0872600;1,0830000;1,0837900;1,1132800;1,1169000;1,1125900;1,1167700;9,7767600;9,7876000;9,7570000;9,7659000;1,4781700;1,4815200;1,4733800;1,4785100;9,5208000;9,5314500;9,4553000;9,4637200;1,4883800;1,4895200;1,4730000;1,4756100;124,3870000;124,4400000;123,7900000;124,1610000
09/02/16;24173,0000000;24862,0000000;24164,0000000;24757,0000000;3971,2300000;3971,7700000;3970,2500000;3970,8100000;9,2715000;9,2720000;9,2690000;9,2695000;29,7540000;29,7540000;29,6555000;29,6940000;20,4860000;20,4900000;20,3510000;20,4300000;353,2300000;353,2300000;353,2100000;353,2100000;0,0148960;0,0150170;0,0148730;0,0149750;7,6003000;7,6255000;7,5917000;7,6018000;309,0700000;309,7300000;308,3800000;309,4400000;1,5350400;1,5390000;1,5279000;1,5340500;8,6961000;8,7421000;8,6906000;8,7296000;66,8960000;66,9990000;66,0436000;66,4370000;1,5501000;1,5538000;1,5470000;1,5523000;0,8793200;0,8805300;0,8761900;0,8799100;1,0837500;1,0859300;1,0828600;1,0848700;1,1167700;1,1180000;1,1137600;1,1150700;9,7596000;9,7781000;9,7405000;9,7545700;1,4784800;1,4804600;1,4728000;1,4782900;9,4637200;9,4803000;9,4445000;9,4510300;1,4756100;1,4880200;1,4736600;1,4844700;124,1260000;124,7060000;123,9900000;124,5140000
10/02/16;24769,0000000;24799,0000000;24518,0000000;24734,0000000;3963,0700000;3963,6900000;3962,7000000;3962,7400000;9,2495000;9,2526000;9,2495000;9,2526000;29,6937000;29,7478000;29,6139000;29,6961000;20,4250000;20,4420000;20,2950000;20,3250000;353,8000000;353,8300000;353,7700000;353,8100000;0,0149770;0,0149790;0,0149770;0,0149790;7,6018000;7,6260000;7,5891000;7,6236000;309,3700000;309,9300000;309,0600000;309,1300000;1,5361000;1,5361000;1,5308000;1,5358900;8,7294000;8,7319000;8,7254000;8,7254000;66,5350000;66,5350000;66,3189000;66,3397000;1,5520000;1,5524000;1,5494000;1,5494000;0,8800000;0,8803000;0,8793000;0,8800900;1,0841900;1,0854000;1,0841900;1,0850500;1,1151400;1,1210000;1,1143000;1,1193400;9,7542200;9,7860000;9,7510000;9,7593000;1,4790500;1,4790500;1,4711200;1,4784300;9,4547800;9,4602000;9,4458500;9,4458500;1,4844400;1,4847500;1,4766500;1,4766700;124,4500000;124,7200000;124,4500000;124,4700000
11/02/16;24746,0000000;25094,0000000;24712,0000000;24987,0000000;3958,2000000;3980,0800000;3958,0100000;3959,3300000;9,2120000;9,2153000;9,2120000;9,2145000;29,6999000;29,7056000;29,4416000;29,6062000;20,3260000;20,3520000;20,2480000;20,2920000;353,7200000;355,2900000;353,3800000;354,4300000;0,0149700;0,0149720;0,0149680;0,0149680;7,6263000;7,6352000;7,5974000;7,6181000;309,5600000;309,5600000;308,7700000;309,2700000;1,5360000;1,5385000;1,5349000;1,5361400;8,7338000;8,7363000;8,7263000;8,7343000;66,4800000;66,5720000;66,4380000;66,4800000;1,5528000;1,5529000;1,5491000;1,5507000;0,8796000;0,8804600;0,8783100;0,8790000;1,0849400;1,0852900;1,0847800;1,0850900;1,1192000;1,1192000;1,1183000;1,1183000;9,7520000;9,7594100;9,7520000;9,7594100;1,4792000;1,4810100;1,4784000;1,4799900;9,4535000;9,4579000;9,4395000;9,4489000;1,4849800;1,4865000;1,4834200;1,4845400;124,4250000;124,5490000;124,3800000;124,4680000
12/02/16;24988,0000000;24989,0000000;24670,0000000;24755,0000000;3953,9900000;3958,0800000;3952,8300000;3958,0800000;9,2574000;9,2608000;9,2574000;9,2608000;29,5934000;29,6188000;29,3704000;29,4141000;20,2910000;20,2910000;20,2910000;20,2910000;354,5500000;354,5700000;352,9500000;354,0100000;0,0149160;0,0151660;0,0148910;0,0151570;7,6188000;7,6588000;7,6051000;7,6492000;309,1800000;309,7200000;308,3800000;308,9500000;1,5371500;1,5401100;1,5284000;1,5339800;8,7307000;8,7506000;8,7100000;8,7182000;66,4760000;66,9170000;65,6110000;65,7094000;1,5529000;1,5562000;1,5497000;1,5514000;0,8799300;0,8810000;0,8771000;0,8786000;1,0849300;1,0887600;1,0840200;1,0866700;1,1199000;1,1200800;1,1192000;1,1196300;9,7493000;9,7606000;9,7468000;9,7540000;1,4801000;1,4804800;1,4727000;1,4738100;9,4498000;9,5077000;9,4393000;9,4811500;1,4854700;1,4860500;1,4780000;1,4805000;124,4520000;125,1500000;124,3300000;125,0340000
13/02/16;24756,0000000;24756,0000000;24738,0000000;24751,0000000;4047,1200000;4047,6600000;4047,1200000;4047,6500000;9,2687000;9,2727000;9,2687000;9,2727000;29,4157000;29,4537000;29,3032000;29,3944000;20,3110000;20,3340000;20,2820000;20,2880000;353,9500000;356,9400000;353,3800000;354,7700000;0,0151550;0,0153190;0,0147690;0,0147800;7,6494000;7,6494000;7,6484000;7,6484000;309,0300000;310,2900000;308,4800000;310,0600000;1,5340700;1,5606100;1,5215000;1,5592000;8,7199000;8,8531000;8,7162000;8,8447000;65,7530000;67,4660000;64,6930000;67,2630000;1,5517000;1,5737000;1,5490000;1,5719000;0,8787100;0,8862700;0,8781000;0,8846800;1,0869600;1,0895200;1,0862800;1,0883300;1,1196200;1,1220000;1,1170000;1,1180100;9,7592300;9,7661700;9,7419000;9,7490600;1,4739800;1,4961000;1,4678000;1,4951200;9,4789000;9,5533000;9,4762900;9,5456400;1,4803000;1,4973200;1,4790000;1,4961400;125,0320000;127,4840000;124,7100000;127,3590000
14/02/16;24708,0000000;24708,0000000;24708,0000000;24708,0000000;4075,3400000;4075,3400000;4072,4500000;4072,9600000;9,2922000;9,2923000;9,2913000;9,2923000;29,3938000;29,3938000;29,3925000;29,3925000;20,2840000;20,3770000;20,2710000;20,3520000;354,7900000;356,2100000;353,4600000;354,1300000;0,0147860;0,0148400;0,0146730;0,0147920;7,6540000;7,6540000;7,6492000;7,6540000;309,7400000;310,2000000;308,4600000;309,1300000;1,5587000;1,5679900;1,5480000;1,5568100;8,8456000;8,8889000;8,8105000;8,8782000;67,3900000;67,9220000;67,0620000;67,3879000;1,5719000;1,5780000;1,5638000;1,5721000;0,8842900;0,8880100;0,8769300;0,8799800;1,0884700;1,0925500;1,0880000;1,0916400;1,1181600;1,1349500;1,1177000;1,1338200;9,7441600;9,7874900;9,7409100;9,7602900;1,4951200;1,4998700;1,4864800;1,4890000;9,5446400;9,6294900;9,5220000;9,5860300;1,4961200;1,4979000;1,4780000;1,4832600;127,3870000;127,8650000;126,4690000;127,7350000
15/02/16;24715,0000000;24733,0000000;24234,0000000;24261,0000000;4071,0900000;4072,0200000;4053,1900000;4059,7500000;9,2579000;9,2579000;9,2555000;9,2569000;29,4221000;29,4236000;29,2608000;29,3206000;20,3520000;20,4760000;20,3100000;20,3530000;354,0500000;358,4500000;354,0500000;358,2200000;0,0147860;0,0148420;0,0146230;0,0146590;7,6535000;7,6717000;7,6388000;7,6450000;308,9600000;310,2900000;308,7900000;309,5500000;1,5568000;1,5712100;1,5504000;1,5669700;8,8769000;8,9331000;8,8700000;8,9291000;67,3910000;68,2440000;67,0610000;67,9060000;1,5708000;1,5792000;1,5696000;1,5766000;0,8800700;0,8810000;0,8778000;0,8791800;1,0913000;1,0947100;1,0907800;1,0931900;1,1338200;1,1391000;1,1290800;1,1376500;9,7586900;9,8052200;9,7160000;9,7192000;1,4885100;1,4926800;1,4849000;1,4887300;9,5840400;9,6099200;9,5533000;9,5927900;1,4829100;1,4896400;1,4820000;1,4871700;127,7180000;128,8330000;127,6400000;128,3260000
16/02/16;24276,0000000;24322,0000000;24190,0000000;24225,0000000;4051,1900000;4054,9600000;4051,0000000;4053,3000000;9,3268000;9,3269000;9,3259000;9,3260000;29,3305000;29,3431000;29,2105000;29,2958000;20,3520000;20,3970000;20,2440000;20,2680000;358,3500000;358,3500000;357,9500000;357,9900000;0,0146430;0,0148450;0,0145450;0,0148450;7,6457000;7,7279000;7,6259000;7,7198000;309,2900000;310,0500000;308,1100000;308,3700000;1,5666800;1,5690000;1,5503000;1,5577000;8,9299000;8,9339000;8,8905000;8,9191000;68,0460000;68,7803000;67,0160000;67,1430000;1,5766000;1,5785000;1,5670000;1,5706000;0,8793900;0,8814500;0,8759900;0,8769500;1,0934200;1,0953900;1,0916700;1,0945100;1,1376900;1,1445600;1,1372000;1,1440000;9,7178600;9,7346300;9,6612000;9,6771100;1,4887300;1,4900600;1,4818000;1,4852200;9,5880400;9,5973600;9,5218600;9,5331000;1,4870700;1,4885300;1,4776400;1,4805600;128,3190000;128,6080000;127,4100000;128,3140000
17/02/16;24225,0000000;24282,0000000;24131,0000000;24171,0000000;4056,8700000;4067,4000000;4056,2300000;4066,1900000;9,3272000;9,3308000;9,3272000;9,3308000;29,2904000;29,4756000;29,2484000;29,2960000;20,2550000;20,3900000;20,2550000;20,3770000;358,4400000;358,6600000;356,4800000;356,5400000;0,0148350;0,0148360;0,0147920;0,0147920;7,7198000;7,7400000;7,6775000;7,7337000;308,6100000;308,9700000;308,1200000;308,4300000;1,5582600;1,5587700;1,5532000;1,5570500;8,9198000;8,9249000;8,9144000;8,9219000;67,1680000;67,3620000;66,4815000;67,3620000;1,5724000;1,5732000;1,5698000;1,5711000;0,8773000;0,8775000;0,8770000;0,8774000;1,0942500;1,0963000;1,0940400;1,0958100;1,1440000;1,1445400;1,1390200;1,1425000;9,6770200;9,6899300;9,6130000;9,6290000;1,4856300;1,4865000;1,4762400;1,4764600;9,5344600;9,6230000;9,5312500;9,5410900;1,4807600;1,4814900;1,4770000;1,4788900;128,4100000;128,5500000;128,3000000;128,4880000
18/02/16;24165,0000000;24194,0000000;23879,0000000;23929,0000000;4100,1300000;4100,1500000;4087,8100000;4088,1600000;9,2887000;9,2887000;9,2867000;9,2877000;29,2982000;29,3126000;29,0854000;29,1208000;20,3840000;20,3840000;20,3610000;20,3630000;356,5600000;360,8100000;356,3400000;358,9500000;0,0148130;0,0148350;0,0148090;0,0148350;7,7340000;7,7641000;7,7166000;7,7604000;308,4700000;308,8400000;308,3800000;308,4000000;1,5545000;1,5599000;1,5529000;1,5571000;8,9090000;8,9186000;8,9076000;8,9143000;67,1830000;67,2870000;66,4401000;66,4645000;1,5717000;1,5726000;1,5681000;1,5701000;0,8768000;0,8781000;0,8765200;0,8777000;1,0943800;1,0947900;1,0931600;1,0946000;1,1425300;1,1432000;1,1423000;1,1427000;9,6338000;9,6443000;9,6281000;9,6281000;1,4855500;1,4869500;1,4828000;1,4848800;9,5188000;9,5325700;9,5093000;9,5193000;1,4808300;1,4815400;1,4782500;1,4804300;128,1050000;128,2100000;127,7780000;127,9560000
19/02/16;23929,0000000;24148,0000000;23918,0000000;24138,0000000;4088,8900000;4090,2600000;4088,8900000;4090,2600000;9,2406000;9,2461000;9,2402000;9,2461000;29,1232000;29,2720000;29,1063000;29,2534000;20,3890000;20,3960000;20,2620000;20,2620000;358,9700000;364,4400000;358,9100000;364,3400000;0,0148160;0,0148570;0,0147510;0,0148030;7,7608000;7,7649000;7,7214000;7,7454000;308,6000000;309,2900000;308,1300000;308,9100000;1,5571800;1,5625500;1,5511000;1,5572300;8,9137000;8,9216000;8,8670000;8,8750000;67,2010000;68,2540000;66,4701000;67,1620000;1,5719000;1,5735000;1,5680000;1,5706000;0,8780000;0,8790300;0,8755300;0,8781900;1,0945800;1,0957800;1,0919000;1,0949100;1,1418000;1,1422800;1,1410300;1,1415000;9,6233000;9,6288000;9,6120000;9,6247000;1,4854700;1,4883600;1,4821000;1,4829700;9,5251000;9,5355500;9,4880000;9,5021600;1,4804200;1,4831900;1,4730000;1,4777300;128,0200000;128,9510000;127,9260000;128,8310000
20/02/16;24135,0000000;24140,0000000;24128,0000000;24133,0000000;4098,2900000;4098,7800000;4088,8600000;4088,8600000;9,2396000;9,2414000;9,2396000;9,2399000;29,2637000;29,2637000;29,2307000;29,2343000;20,2620000;20,3650000;20,2420000;20,2660000;364,4600000;366,3300000;363,9700000;365,4300000;0,0147610;0,0148380;0,0147460;0,0147750;7,7461000;7,7479000;7,7420000;7,7479000;308,7100000;308,9700000;307,4800000;307,7900000;1,5569500;1,5651200;1,5500000;1,5547500;8,8765000;8,8875000;8,8510000;8,8515000;67,5060000;68,1241000;67,0920000;67,3720000;1,5712000;1,5722000;1,5660000;1,5677000;0,8778300;0,8790600;0,8763000;0,8777500;1,0949100;1,0958100;1,0930000;1,0950000;1,1418600;1,1426700;1,1353200;1,1363400;9,6207000;9,6507000;9,6050000;9,6449600;1,4830100;1,4951900;1,4797600;1,4912200;9,5043500;9,5244700;9,4587000;9,4749200;1,4780100;1,4788400;1,4649000;1,4668800;128,8180000;128,9700000;128,0000000;128,4820000
22/02/16;24097,0000000;24120,0000000;23784,0000000;23831,0000000;4119,1200000;4119,4000000;4118,9900000;4119,4000000;9,2872000;9,2896000;9,2863000;9,2865000;29,2709000;29,2816000;29,1295000;29,1344000;20,2670000;20,3940000;20,2640000;20,3880000;365,4300000;365,4800000;363,6000000;364,8000000;0,0147790;0,0148160;0,0145770;0,0146300;7,7379000;7,7426000;7,7365000;7,7386000;307,6600000;309,1700000;307,2700000;308,7200000;1,5547500;1,5631100;1,5517000;1,5572400;8,8584000;8,8758000;8,8290000;8,8608000;67,4230000;68,3530000;67,1100000;68,0220000;1,5677000;1,5712000;1,5640000;1,5665000;0,8777500;0,8810000;0,8759600;0,8775600;1,0950500;1,0965200;1,0933000;1,0938600;1,1363100;1,1377100;1,1334400;1,1345000;9,6450600;9,6998000;9,6348000;9,6655400;1,4906800;1,4966400;1,4871800;1,4920800;9,4763500;9,5415000;9,4641000;9,5239300;1,4669300;1,4746300;1,4650000;1,4703000;128,4820000;129,0870000;128,1300000;128,5700000
23/02/16;23831,0000000;23871,0000000;23733,0000000;23776,0000000;4112,0600000;4116,6600000;4108,5600000;4116,1200000;9,3354000;9,3355000;9,3351000;9,3352000;29,1357000;29,1833000;29,0382000;29,0726000;20,3950000;20,4270000;20,3520000;20,3610000;364,7700000;364,7700000;364,7200000;364,7200000;0,0146330;0,0146720;0,0145000;0,0145110;7,7399000;7,7480000;7,7162000;7,7248000;308,8100000;309,6000000;307,7100000;308,0000000;1,5569800;1,5721800;1,5518000;1,5698200;8,8630000;8,9239000;8,8433000;8,9213000;68,0920000;68,7150000;67,7820000;68,5860000;1,5665000;1,5790000;1,5645000;1,5786000;0,8774900;0,8818600;0,8754400;0,8806600;1,0938000;1,0991900;1,0933700;1,0966700;1,1344000;1,1370000;1,1311000;1,1350700;9,6654700;9,6767300;9,6181000;9,6291400;1,4922200;1,5068400;1,4901000;1,5054700;9,5220100;9,5503000;9,4993000;9,5401500;1,4704900;1,4827300;1,4670000;1,4821100;128,5160000;129,4160000;127,9700000;129,2860000
